loss	model	dataset	filtering	type	set
0.768780788	pred_bal_1_lr1	CRC	10	test	imputation
0.786637931	pred_bal_1_lr1	CRC	10	test	imputation
0.768780788	pred_bal_1	CRC	10	test	imputation
0.786637931	pred_bal_1	CRC	10	test	imputation
0.772475369	pred_bal_1	CRC	10	test	imputation
0.768780788	pred_bal_1	CRC	10	test	imputation
0.778940887	pred_bal_1	CRC	10	test	imputation
0.791256158	pred_bal_1	CRC	10	test	imputation
0.768780788	pred_bal_1	CRC	10	test	imputation
0.789716749	pred_bal_1	CRC	10	test	imputation
0.768780788	pred_bal_1	CRC	10	test	imputation
0.792795567	pred_bal_1	CRC	10	test	imputation
0.816143498	model_bal_0	CRC	10	training	split-imputation
0.816143498	model_bal_0	CRC	10	training	split-imputation
0.816143498	model_bal_0	CRC	10	training	split-imputation
0.816143498	model_bal_0	CRC	10	training	split-imputation
0.816143498	model_bal_0	CRC	10	training	split-imputation
0.816143498	model_bal_0	CRC	10	training	split-imputation
0.816143498	model_bal_0	CRC	10	training	split-imputation
0.816143498	model_bal_0	CRC	10	training	split-imputation
0.816143498	model_bal_0	CRC	10	training	split-imputation
0.816143498	model_bal_0	CRC	10	training	split-imputation
0.799005654	model_bal_1	CRC	10	training	split-imputation
0.811639696	model_bal_1	CRC	10	training	split-imputation
0.811639696	model_bal_1	CRC	10	training	split-imputation
0.799005654	model_bal_1	CRC	10	training	split-imputation
0.811639696	model_bal_1	CRC	10	training	split-imputation
0.811639696	model_bal_1	CRC	10	training	split-imputation
0.799005654	model_bal_1	CRC	10	training	split-imputation
0.811639696	model_bal_1	CRC	10	training	split-imputation
0.799005654	model_bal_1	CRC	10	training	split-imputation
0.811639696	model_bal_1	CRC	10	training	split-imputation
0.788485222	pred_bal_0_lr1	CRC	10	test	split-imputation
0.788485222	pred_bal_0_lr1	CRC	10	test	split-imputation
0.788485222	pred_bal_0_lr1	CRC	10	test	split-imputation
0.788485222	pred_bal_0_lr1	CRC	10	test	split-imputation
0.788485222	pred_bal_0_lr1	CRC	10	test	split-imputation
0.788485222	pred_bal_0_lr1	CRC	10	test	split-imputation
0.788485222	pred_bal_0_lr1	CRC	10	test	split-imputation
0.788485222	pred_bal_0_lr1	CRC	10	test	split-imputation
0.788485222	pred_bal_0_lr1	CRC	10	test	split-imputation
0.788485222	pred_bal_0_lr1	CRC	10	test	split-imputation
0.784482759	pred_bal_0	CRC	10	test	split-imputation
0.789408867	pred_bal_0	CRC	10	test	split-imputation
0.800800493	pred_bal_0	CRC	10	test	split-imputation
0.78479064	pred_bal_0	CRC	10	test	split-imputation
0.780172414	pred_bal_0	CRC	10	test	split-imputation
0.793719212	pred_bal_0	CRC	10	test	split-imputation
0.788485222	pred_bal_0	CRC	10	test	split-imputation
0.794027094	pred_bal_0	CRC	10	test	split-imputation
0.778633005	pred_bal_0	CRC	10	test	split-imputation
0.785714286	pred_bal_0	CRC	10	test	split-imputation
0.780788177	pred_bal_1_lr1	CRC	10	test	split-imputation
0.784174877	pred_bal_1_lr1	CRC	10	test	split-imputation
0.784174877	pred_bal_1_lr1	CRC	10	test	split-imputation
0.780788177	pred_bal_1_lr1	CRC	10	test	split-imputation
0.784174877	pred_bal_1_lr1	CRC	10	test	split-imputation
0.784174877	pred_bal_1_lr1	CRC	10	test	split-imputation
0.780788177	pred_bal_1_lr1	CRC	10	test	split-imputation
0.784174877	pred_bal_1_lr1	CRC	10	test	split-imputation
0.780788177	pred_bal_1_lr1	CRC	10	test	split-imputation
0.784174877	pred_bal_1_lr1	CRC	10	test	split-imputation
0.780788177	pred_bal_1	CRC	10	test	split-imputation
0.784174877	pred_bal_1	CRC	10	test	split-imputation
0.784174877	pred_bal_1	CRC	10	test	split-imputation
0.780788177	pred_bal_1	CRC	10	test	split-imputation
0.784174877	pred_bal_1	CRC	10	test	split-imputation
0.784174877	pred_bal_1	CRC	10	test	split-imputation
0.780788177	pred_bal_1	CRC	10	test	split-imputation
0.784174877	pred_bal_1	CRC	10	test	split-imputation
0.780788177	pred_bal_1	CRC	10	test	split-imputation
0.784174877	pred_bal_1	CRC	10	test	split-imputation
