loss	model	dataset	filtering	type	set
3.752100461	ALRo	CRC	10	test	glmnet
3.752346551	ALRo	CRC	10	test	glmnet
3.752288919	ALRo	CRC	10	test	glmnet
3.751575797	ALRo	CRC	10	test	glmnet
3.751773074	ALRo	CRC	10	test	glmnet
3.752265703	ALRo	CRC	10	test	glmnet
3.751567202	ALRo	CRC	10	test	glmnet
3.751932653	ALRo	CRC	10	test	glmnet
3.728512541	ALRr	CRC	10	test	glmnet
3.728087213	ALRr	CRC	10	test	glmnet
3.728476833	ALRr	CRC	10	test	glmnet
3.727832314	ALRr	CRC	10	test	glmnet
3.728116311	ALRr	CRC	10	test	glmnet
3.727759639	ALRr	CRC	10	test	glmnet
3.728317449	ALRr	CRC	10	test	glmnet
3.728478731	ALRr	CRC	10	test	glmnet
3.728075267	ALRr	CRC	10	test	glmnet
3.727917502	ALRr	CRC	10	test	glmnet
3.686792265	ALRw	CRC	10	test	glmnet
3.687504862	ALRw	CRC	10	test	glmnet
3.686713035	ALRw	CRC	10	test	glmnet
3.685889996	ALRw	CRC	10	test	glmnet
3.685389375	ALRw	CRC	10	test	glmnet
3.686123272	ALRw	CRC	10	test	glmnet
3.686419184	ALRw	CRC	10	test	glmnet
3.686059268	ALRw	CRC	10	test	glmnet
3.686426563	ALRw	CRC	10	test	glmnet
3.685895166	ALRw	CRC	10	test	glmnet
3.758401435	CLR	CRC	10	test	glmnet
3.75858013	CLR	CRC	10	test	glmnet
3.758407927	CLR	CRC	10	test	glmnet
3.758813453	CLR	CRC	10	test	glmnet
3.758332702	CLR	CRC	10	test	glmnet
3.758296093	CLR	CRC	10	test	glmnet
3.758739697	CLR	CRC	10	test	glmnet
3.75858731	CLR	CRC	10	test	glmnet
3.758572873	CLR	CRC	10	test	glmnet
3.758442418	CLR	CRC	10	test	glmnet
4.079632618	TSS	CRC	10	test	glmnet
4.080067547	TSS	CRC	10	test	glmnet
4.079884941	TSS	CRC	10	test	glmnet
4.079936903	TSS	CRC	10	test	glmnet
4.079514041	TSS	CRC	10	test	glmnet
4.079546536	TSS	CRC	10	test	glmnet
4.079654317	TSS	CRC	10	test	glmnet
4.079804611	TSS	CRC	10	test	glmnet
4.079732343	TSS	CRC	10	test	glmnet
4.07970672	TSS	CRC	10	test	glmnet
3.735549619	ALRo	CRC	50	test	glmnet
3.736236812	ALRo	CRC	50	test	glmnet
3.735360904	ALRo	CRC	50	test	glmnet
3.735286479	ALRo	CRC	50	test	glmnet
3.735615414	ALRo	CRC	50	test	glmnet
3.735318507	ALRo	CRC	50	test	glmnet
3.735556768	ALRo	CRC	50	test	glmnet
3.735484455	ALRo	CRC	50	test	glmnet
3.735834531	ALRo	CRC	50	test	glmnet
3.735196673	ALRo	CRC	50	test	glmnet
3.713496964	ALRr	CRC	50	test	glmnet
3.713348885	ALRr	CRC	50	test	glmnet
3.71382819	ALRr	CRC	50	test	glmnet
3.713793198	ALRr	CRC	50	test	glmnet
3.713308388	ALRr	CRC	50	test	glmnet
3.713394578	ALRr	CRC	50	test	glmnet
3.713719792	ALRr	CRC	50	test	glmnet
3.713849366	ALRr	CRC	50	test	glmnet
3.713440483	ALRr	CRC	50	test	glmnet
3.713369692	ALRr	CRC	50	test	glmnet
3.674662079	ALRw	CRC	50	test	glmnet
3.675086392	ALRw	CRC	50	test	glmnet
3.675143198	ALRw	CRC	50	test	glmnet
3.674957807	ALRw	CRC	50	test	glmnet
3.674121922	ALRw	CRC	50	test	glmnet
3.674895223	ALRw	CRC	50	test	glmnet
3.674763023	ALRw	CRC	50	test	glmnet
3.67364207	ALRw	CRC	50	test	glmnet
3.675488572	ALRw	CRC	50	test	glmnet
3.674055393	ALRw	CRC	50	test	glmnet
3.756919662	CLR	CRC	50	test	glmnet
3.756877618	CLR	CRC	50	test	glmnet
3.757064465	CLR	CRC	50	test	glmnet
3.756865909	CLR	CRC	50	test	glmnet
3.756861291	CLR	CRC	50	test	glmnet
3.756808607	CLR	CRC	50	test	glmnet
3.756950866	CLR	CRC	50	test	glmnet
3.756919568	CLR	CRC	50	test	glmnet
3.756902813	CLR	CRC	50	test	glmnet
3.756906626	CLR	CRC	50	test	glmnet
3.812352515	TSS	CRC	50	test	glmnet
3.812406088	TSS	CRC	50	test	glmnet
3.812361176	TSS	CRC	50	test	glmnet
3.812446854	TSS	CRC	50	test	glmnet
3.812456296	TSS	CRC	50	test	glmnet
3.812289929	TSS	CRC	50	test	glmnet
3.812388925	TSS	CRC	50	test	glmnet
3.812401897	TSS	CRC	50	test	glmnet
3.812455669	TSS	CRC	50	test	glmnet
3.812336665	TSS	CRC	50	test	glmnet
3.70753864	ALRo	CRC	10	training	svmRadial
3.710343596	ALRo	CRC	10	training	svmRadial
3.733525748	ALRo	CRC	10	training	svmRadial
3.715470166	ALRo	CRC	10	training	svmRadial
3.739642952	ALRo	CRC	10	training	svmRadial
3.701581122	ALRr	CRC	10	training	svmRadial
3.675283978	ALRr	CRC	10	training	svmRadial
3.702448208	ALRr	CRC	10	training	svmRadial
3.733390031	ALRr	CRC	10	training	svmRadial
3.734328542	ALRr	CRC	10	training	svmRadial
3.765069274	ALRw	CRC	10	training	svmRadial
3.745947494	ALRw	CRC	10	training	svmRadial
3.757615687	ALRw	CRC	10	training	svmRadial
3.742369924	ALRw	CRC	10	training	svmRadial
3.764393806	ALRw	CRC	10	training	svmRadial
3.716103796	CLR	CRC	10	training	svmRadial
3.705711153	CLR	CRC	10	training	svmRadial
3.727481851	CLR	CRC	10	training	svmRadial
3.730810608	CLR	CRC	10	training	svmRadial
3.71241982	CLR	CRC	10	training	svmRadial
3.865175951	TSS	CRC	10	training	svmRadial
3.853257627	TSS	CRC	10	training	svmRadial
3.897179107	TSS	CRC	10	training	svmRadial
3.879641326	TSS	CRC	10	training	svmRadial
3.888008277	TSS	CRC	10	training	svmRadial
3.76989965	ALRo	CRC	50	training	svmRadial
3.773656292	ALRo	CRC	50	training	svmRadial
3.743101499	ALRo	CRC	50	training	svmRadial
3.729732323	ALRo	CRC	50	training	svmRadial
3.716198305	ALRo	CRC	50	training	svmRadial
3.780878503	ALRr	CRC	50	training	svmRadial
3.763273989	ALRr	CRC	50	training	svmRadial
3.771271463	ALRr	CRC	50	training	svmRadial
3.76507622	ALRr	CRC	50	training	svmRadial
3.795812337	ALRr	CRC	50	training	svmRadial
3.788613901	ALRw	CRC	50	training	svmRadial
3.773509005	ALRw	CRC	50	training	svmRadial
3.774371864	ALRw	CRC	50	training	svmRadial
3.798457084	ALRw	CRC	50	training	svmRadial
3.770107828	ALRw	CRC	50	training	svmRadial
3.765774997	CLR	CRC	50	training	svmRadial
3.762916064	CLR	CRC	50	training	svmRadial
3.753309714	CLR	CRC	50	training	svmRadial
3.754863593	CLR	CRC	50	training	svmRadial
3.751188866	CLR	CRC	50	training	svmRadial
3.895787139	TSS	CRC	50	training	svmRadial
3.867533754	TSS	CRC	50	training	svmRadial
3.882858136	TSS	CRC	50	training	svmRadial
3.87032462	TSS	CRC	50	training	svmRadial
3.86729983	TSS	CRC	50	training	svmRadial
3.827332865	ALRo	CRC	10	test	svmRadial
3.827332865	ALRo	CRC	10	test	svmRadial
3.827332865	ALRo	CRC	10	test	svmRadial
3.827332865	ALRo	CRC	10	test	svmRadial
3.827332865	ALRo	CRC	10	test	svmRadial
3.82081147	ALRr	CRC	10	test	svmRadial
3.82081147	ALRr	CRC	10	test	svmRadial
3.82081147	ALRr	CRC	10	test	svmRadial
3.82081147	ALRr	CRC	10	test	svmRadial
3.82081147	ALRr	CRC	10	test	svmRadial
3.795099031	ALRw	CRC	10	test	svmRadial
3.795099031	ALRw	CRC	10	test	svmRadial
3.795099031	ALRw	CRC	10	test	svmRadial
3.795099031	ALRw	CRC	10	test	svmRadial
3.795099031	ALRw	CRC	10	test	svmRadial
3.731911851	CLR	CRC	10	test	svmRadial
3.731911851	CLR	CRC	10	test	svmRadial
3.731911851	CLR	CRC	10	test	svmRadial
3.731911851	CLR	CRC	10	test	svmRadial
3.731911851	CLR	CRC	10	test	svmRadial
3.811239384	TSS	CRC	10	test	svmRadial
3.811239384	TSS	CRC	10	test	svmRadial
3.811239384	TSS	CRC	10	test	svmRadial
3.811239384	TSS	CRC	10	test	svmRadial
3.811239384	TSS	CRC	10	test	svmRadial
3.753963241	ALRo	CRC	50	test	svmRadial
3.753963241	ALRo	CRC	50	test	svmRadial
3.753963241	ALRo	CRC	50	test	svmRadial
3.903016442	ALRo	CRC	50	test	svmRadial
3.753963241	ALRo	CRC	50	test	svmRadial
3.844724377	ALRr	CRC	50	test	svmRadial
3.858139987	ALRr	CRC	50	test	svmRadial
3.844724377	ALRr	CRC	50	test	svmRadial
3.858139987	ALRr	CRC	50	test	svmRadial
3.858139987	ALRr	CRC	50	test	svmRadial
3.792102608	ALRw	CRC	50	test	svmRadial
3.792446602	ALRw	CRC	50	test	svmRadial
3.792102608	ALRw	CRC	50	test	svmRadial
3.792102608	ALRw	CRC	50	test	svmRadial
3.792446602	ALRw	CRC	50	test	svmRadial
3.691922727	CLR	CRC	50	test	svmRadial
3.881511244	CLR	CRC	50	test	svmRadial
3.881511244	CLR	CRC	50	test	svmRadial
3.691922727	CLR	CRC	50	test	svmRadial
3.881511244	CLR	CRC	50	test	svmRadial
3.800435557	TSS	CRC	50	test	svmRadial
3.800435557	TSS	CRC	50	test	svmRadial
3.800435557	TSS	CRC	50	test	svmRadial
3.800435557	TSS	CRC	50	test	svmRadial
3.800435557	TSS	CRC	50	test	svmRadial
0.906673396	model_bal_0	CRC	10	training	codacore
0.906673396	model_bal_0	CRC	10	training	codacore
0.906673396	model_bal_0	CRC	10	training	codacore
0.907117199	model_bal_0	CRC	10	training	codacore
0.907117199	model_bal_0	CRC	10	training	codacore
0.929488656	model_bal_1	CRC	10	training	codacore
0.929488656	model_bal_1	CRC	10	training	codacore
0.918964635	model_bal_1	CRC	10	training	codacore
0.95646836	model_bal_1	CRC	10	training	codacore
0.95994379	model_bal_1	CRC	10	training	codacore
0.911281716	model_bal_0	CRC	50	training	codacore
0.911281716	model_bal_0	CRC	50	training	codacore
0.911281716	model_bal_0	CRC	50	training	codacore
0.911281716	model_bal_0	CRC	50	training	codacore
0.911281716	model_bal_0	CRC	50	training	codacore
0.930012528	model_bal_1	CRC	50	training	codacore
0.930012528	model_bal_1	CRC	50	training	codacore
0.930012528	model_bal_1	CRC	50	training	codacore
0.930012528	model_bal_1	CRC	50	training	codacore
0.930012528	model_bal_1	CRC	50	training	codacore
3.920085542	pred_bal_0_lr1	CRC	10	test	codacore
3.920085542	pred_bal_0_lr1	CRC	10	test	codacore
3.920085542	pred_bal_0_lr1	CRC	10	test	codacore
3.894270563	pred_bal_0_lr1	CRC	10	test	codacore
3.894270563	pred_bal_0_lr1	CRC	10	test	codacore
3.920085542	pred_bal_0	CRC	10	test	codacore
3.891415292	pred_bal_0	CRC	10	test	codacore
3.920085542	pred_bal_0	CRC	10	test	codacore
3.943548967	pred_bal_0	CRC	10	test	codacore
3.898079372	pred_bal_0	CRC	10	test	codacore
3.758071824	pred_bal_1_lr1	CRC	10	test	codacore
3.758071824	pred_bal_1_lr1	CRC	10	test	codacore
3.837606282	pred_bal_1_lr1	CRC	10	test	codacore
3.785672485	pred_bal_1_lr1	CRC	10	test	codacore
3.743561431	pred_bal_1_lr1	CRC	10	test	codacore
3.758071824	pred_bal_1	CRC	10	test	codacore
3.758071824	pred_bal_1	CRC	10	test	codacore
3.837606282	pred_bal_1	CRC	10	test	codacore
3.785672485	pred_bal_1	CRC	10	test	codacore
3.834591737	pred_bal_1	CRC	10	test	codacore
3.809340735	pred_bal_0_lr1	CRC	50	test	codacore
3.809340735	pred_bal_0_lr1	CRC	50	test	codacore
3.809340735	pred_bal_0_lr1	CRC	50	test	codacore
3.809340735	pred_bal_0_lr1	CRC	50	test	codacore
3.809340735	pred_bal_0_lr1	CRC	50	test	codacore
3.809340735	pred_bal_0	CRC	50	test	codacore
3.809340735	pred_bal_0	CRC	50	test	codacore
3.784330599	pred_bal_0	CRC	50	test	codacore
3.809340735	pred_bal_0	CRC	50	test	codacore
3.856425611	pred_bal_0	CRC	50	test	codacore
3.760648589	pred_bal_1_lr1	CRC	50	test	codacore
3.760648589	pred_bal_1_lr1	CRC	50	test	codacore
3.760648589	pred_bal_1_lr1	CRC	50	test	codacore
3.760648589	pred_bal_1_lr1	CRC	50	test	codacore
3.760648589	pred_bal_1_lr1	CRC	50	test	codacore
3.760648589	pred_bal_1	CRC	50	test	codacore
3.760648589	pred_bal_1	CRC	50	test	codacore
3.760648589	pred_bal_1	CRC	50	test	codacore
3.760648589	pred_bal_1	CRC	50	test	codacore
3.760648589	pred_bal_1	CRC	50	test	codacore
