"loss" "dataset" "filtering" "transformation" "type"
0.580720092915215 "PCOS" "10" "ALRw" "test"
0.565621370499419 "PCOS" "10" "ALRw" "test"
0.578397212543554 "PCOS" "10" "ALRw" "test"
0.565621370499419 "PCOS" "10" "ALRw" "test"
0.577235772357724 "PCOS" "10" "ALRw" "test"
0.564459930313589 "PCOS" "10" "ALRw" "test"
0.534262485481998 "PCOS" "10" "CLR" "test"
0.534262485481998 "PCOS" "10" "CLR" "test"
0.534262485481998 "PCOS" "10" "CLR" "test"
0.534262485481998 "PCOS" "10" "CLR" "test"
0.534262485481998 "PCOS" "10" "CLR" "test"
0.560975609756098 "PCOS" "10" "CLR" "test"
0.560975609756098 "PCOS" "10" "CLR" "test"
0.534262485481998 "PCOS" "10" "CLR" "test"
0.534262485481998 "PCOS" "10" "CLR" "test"
0.534262485481998 "PCOS" "10" "CLR" "test"
0.469221835075494 "PCOS" "10" "TSS" "test"
0.472706155632985 "PCOS" "10" "TSS" "test"
0.469221835075494 "PCOS" "10" "TSS" "test"
0.472706155632985 "PCOS" "10" "TSS" "test"
0.469221835075494 "PCOS" "10" "TSS" "test"
0.469221835075494 "PCOS" "10" "TSS" "test"
0.469221835075494 "PCOS" "10" "TSS" "test"
0.469221835075494 "PCOS" "10" "TSS" "test"
0.472706155632985 "PCOS" "10" "TSS" "test"
0.472706155632985 "PCOS" "10" "TSS" "test"
0.551684088269454 "PCOS" "50" "ALRo" "test"
0.551684088269454 "PCOS" "50" "ALRo" "test"
0.549361207897793 "PCOS" "50" "ALRo" "test"
0.550522648083624 "PCOS" "50" "ALRo" "test"
0.551684088269454 "PCOS" "50" "ALRo" "test"
0.551684088269454 "PCOS" "50" "ALRo" "test"
0.550522648083624 "PCOS" "50" "ALRo" "test"
0.550522648083624 "PCOS" "50" "ALRo" "test"
0.550522648083624 "PCOS" "50" "ALRo" "test"
0.551684088269454 "PCOS" "50" "ALRo" "test"
0.535423925667828 "PCOS" "50" "ALRr" "test"
0.538908246225319 "PCOS" "50" "ALRr" "test"
0.534262485481998 "PCOS" "50" "ALRr" "test"
0.535423925667828 "PCOS" "50" "ALRr" "test"
0.536585365853658 "PCOS" "50" "ALRr" "test"
0.534262485481998 "PCOS" "50" "ALRr" "test"
0.536585365853659 "PCOS" "50" "ALRr" "test"
0.536585365853658 "PCOS" "50" "ALRr" "test"
0.534262485481998 "PCOS" "50" "ALRr" "test"
0.536585365853658 "PCOS" "50" "ALRr" "test"
0.552845528455285 "PCOS" "50" "ALRw" "test"
0.552845528455285 "PCOS" "50" "ALRw" "test"
0.549361207897793 "PCOS" "50" "ALRw" "test"
0.551684088269454 "PCOS" "50" "ALRw" "test"
0.552845528455285 "PCOS" "50" "ALRw" "test"
0.549361207897793 "PCOS" "50" "ALRw" "test"
0.551684088269454 "PCOS" "50" "ALRw" "test"
0.551684088269454 "PCOS" "50" "ALRw" "test"
0.552845528455285 "PCOS" "50" "ALRw" "test"
0.551684088269454 "PCOS" "50" "ALRw" "test"
0.537746806039489 "PCOS" "50" "CLR" "test"
0.537746806039489 "PCOS" "50" "CLR" "test"
0.537746806039489 "PCOS" "50" "CLR" "test"
0.537746806039489 "PCOS" "50" "CLR" "test"
0.537746806039489 "PCOS" "50" "CLR" "test"
0.537746806039489 "PCOS" "50" "CLR" "test"
0.537746806039489 "PCOS" "50" "CLR" "test"
0.537746806039489 "PCOS" "50" "CLR" "test"
0.537746806039489 "PCOS" "50" "CLR" "test"
0.537746806039489 "PCOS" "50" "CLR" "test"
0.519163763066202 "PCOS" "50" "TSS" "test"
0.519163763066202 "PCOS" "50" "TSS" "test"
0.519163763066202 "PCOS" "50" "TSS" "test"
0.519163763066202 "PCOS" "50" "TSS" "test"
0.519163763066202 "PCOS" "50" "TSS" "test"
0.519163763066202 "PCOS" "50" "TSS" "test"
0.519163763066202 "PCOS" "50" "TSS" "test"
0.519163763066202 "PCOS" "50" "TSS" "test"
0.519163763066202 "PCOS" "50" "TSS" "test"
0.519163763066202 "PCOS" "50" "TSS" "test"
